"","Sdate","Cosit","LaneNumber","LaneDescription","LaneDirection","DirectionDescription","Volume","Flags","Flag.Text","AvgSpeed","PmlHGV","Class1Volume","Class2Volume","Class3Volume","Class4Volume","Class5Volume","Class6Volume"
"1","01/02/18 00:00",1083,1,"NB_NS",1,"North",80,0,NA,15837,100,2,69,1,8,0,0
"2","01/02/18 00:00",1083,2,"NB_MID",1,"North",104,0,NA,16651,106,2,91,0,6,5,0
"3","01/02/18 00:00",1083,3,"NB_OS",1,"North",19,0,NA,16023,0,0,19,0,0,0,0
"4","01/02/18 00:00",1083,4,"SB_OS",2,"South",29,0,NA,17672,0,3,26,0,0,0,0
"5","01/02/18 00:00",1083,5,"SB_MID",2,"South",97,0,NA,18004,10,1,95,0,1,0,0
"6","01/02/18 00:00",1083,6,"SB_NS",2,"South",101,0,NA,16227,69,0,94,0,5,2,0
"7","01/02/18 01:00",1083,1,"NB_NS",1,"North",53,0,NA,16336,75,0,49,0,3,1,0
"8","01/02/18 01:00",1083,2,"NB_MID",1,"North",60,0,NA,17370,50,0,57,0,3,0,0
"9","01/02/18 01:00",1083,3,"NB_OS",1,"North",8,0,NA,16563,0,0,8,0,0,0,0
"10","01/02/18 01:00",1083,4,"SB_OS",2,"South",10,0,NA,16306,100,1,8,0,1,0,0
"11","01/02/18 01:00",1083,5,"SB_MID",2,"South",44,0,NA,17671,23,0,43,0,1,0,0
"12","01/02/18 01:00",1083,6,"SB_NS",2,"South",56,0,NA,16300,107,1,49,0,3,3,0
"13","01/02/18 02:00",1083,1,"NB_NS",1,"North",28,0,NA,16280,250,0,21,0,4,3,0
"14","01/02/18 02:00",1083,2,"NB_MID",1,"North",42,0,NA,16832,143,0,35,0,3,3,1
"15","01/02/18 02:00",1083,3,"NB_OS",1,"North",3,0,NA,17222,0,0,3,0,0,0,0
"16","01/02/18 02:00",1083,4,"SB_OS",2,"South",9,0,NA,17160,111,1,7,0,1,0,0
"17","01/02/18 02:00",1083,5,"SB_MID",2,"South",25,0,NA,17489,40,0,24,0,1,0,0
"18","01/02/18 02:00",1083,6,"SB_NS",2,"South",45,0,NA,16043,133,1,38,0,5,1,0
"19","01/02/18 03:00",1083,1,"NB_NS",1,"North",51,0,NA,17195,137,0,44,0,4,3,0
"20","01/02/18 03:00",1083,2,"NB_MID",1,"North",26,0,NA,16934,192,0,20,0,2,3,1
"21","01/02/18 03:00",1083,3,"NB_OS",1,"North",8,0,NA,15972,0,0,8,0,0,0,0
"22","01/02/18 03:00",1083,4,"SB_OS",2,"South",15,0,NA,16685,0,0,15,0,0,0,0
"23","01/02/18 03:00",1083,5,"SB_MID",2,"South",35,0,NA,17722,114,0,31,0,4,0,0
"24","01/02/18 03:00",1083,6,"SB_NS",2,"South",59,0,NA,17076,68,0,55,0,2,2,0
"25","01/02/18 04:00",1083,1,"NB_NS",1,"North",67,0,NA,16725,224,0,52,0,7,8,0
"26","01/02/18 04:00",1083,2,"NB_MID",1,"North",60,0,NA,16903,83,1,54,0,4,1,0
"27","01/02/18 04:00",1083,3,"NB_OS",1,"North",19,0,NA,16857,0,0,19,0,0,0,0
"28","01/02/18 04:00",1083,4,"SB_OS",2,"South",8,0,NA,17674,125,0,7,0,1,0,0
"29","01/02/18 04:00",1083,5,"SB_MID",2,"South",48,0,NA,18594,21,0,47,0,1,0,0
"30","01/02/18 04:00",1083,6,"SB_NS",2,"South",60,0,NA,16912,50,2,55,0,1,2,0
"31","01/02/18 05:00",1083,1,"NB_NS",1,"North",186,0,NA,16217,54,1,172,0,7,3,3
"32","01/02/18 05:00",1083,2,"NB_MID",1,"North",163,0,NA,16512,67,2,148,1,7,4,1
"33","01/02/18 05:00",1083,3,"NB_OS",1,"North",67,0,NA,18731,15,0,66,0,1,0,0
"34","01/02/18 05:00",1083,4,"SB_OS",2,"South",56,0,NA,16662,36,4,49,0,2,0,1
"35","01/02/18 05:00",1083,5,"SB_MID",2,"South",107,0,NA,17474,37,6,97,0,3,1,0
"36","01/02/18 05:00",1083,6,"SB_NS",2,"South",136,0,NA,17132,66,7,120,0,6,3,0
"37","01/02/18 06:00",1083,1,"NB_NS",1,"North",343,0,NA,14947,50,1,315,0,16,1,10
"38","01/02/18 06:00",1083,2,"NB_MID",1,"North",511,0,NA,15284,33,5,489,0,16,1,0
"39","01/02/18 06:00",1083,3,"NB_OS",1,"North",420,0,NA,15632,10,1,415,0,4,0,0
"40","01/02/18 06:00",1083,4,"SB_OS",2,"South",214,0,NA,17126,9,12,200,0,2,0,0
"41","01/02/18 06:00",1083,5,"SB_MID",2,"South",265,0,NA,17265,38,10,244,0,9,1,1
"42","01/02/18 06:00",1083,6,"SB_NS",2,"South",396,0,NA,16736,86,4,355,0,28,6,3
"43","01/02/18 07:00",1083,1,"NB_NS",1,"North",827,0,NA,11091,28,7,783,1,21,2,13
"44","01/02/18 07:00",1083,2,"NB_MID",1,"North",1097,0,NA,9314,24,8,1060,1,24,2,2
"45","01/02/18 07:00",1083,3,"NB_OS",1,"North",1124,0,NA,9381,36,1,1077,1,39,1,5
"46","01/02/18 07:00",1083,4,"SB_OS",2,"South",560,0,NA,15389,7,10,546,0,4,0,0
"47","01/02/18 07:00",1083,5,"SB_MID",2,"South",575,0,NA,15062,38,30,521,2,21,1,0
"48","01/02/18 07:00",1083,6,"SB_NS",2,"South",954,0,NA,14843,35,7,902,0,30,3,12
"49","01/02/18 08:00",1083,1,"NB_NS",1,"North",940,0,NA,8839,26,7,898,1,22,2,10
"50","01/02/18 08:00",1083,2,"NB_MID",1,"North",892,0,NA,7278,35,8,851,0,26,5,2
"51","01/02/18 08:00",1083,3,"NB_OS",1,"North",953,0,NA,7883,34,3,906,2,28,4,10
"52","01/02/18 08:00",1083,4,"SB_OS",2,"South",586,0,NA,15451,22,11,562,0,13,0,0
"53","01/02/18 08:00",1083,5,"SB_MID",2,"South",580,0,NA,15010,28,14,549,0,16,0,1
"54","01/02/18 08:00",1083,6,"SB_NS",2,"South",965,0,NA,14300,45,2,909,2,37,6,9
"55","01/02/18 09:00",1083,1,"NB_NS",1,"North",662,0,NA,12809,59,10,604,3,37,2,6
"56","01/02/18 09:00",1083,2,"NB_MID",1,"North",906,0,NA,13091,43,16,845,4,36,3,2
"57","01/02/18 09:00",1083,3,"NB_OS",1,"North",906,0,NA,13637,22,5,881,0,20,0,0
"58","01/02/18 09:00",1083,4,"SB_OS",2,"South",410,0,NA,16192,17,9,391,2,5,2,1
"59","01/02/18 09:00",1083,5,"SB_MID",2,"South",519,0,NA,15808,37,12,487,0,18,1,1
"60","01/02/18 09:00",1083,6,"SB_NS",2,"South",698,0,NA,14992,74,5,626,4,48,4,11
"61","01/02/18 10:00",1083,1,"NB_NS",1,"North",565,0,NA,13795,55,4,516,2,30,1,12
"62","01/02/18 10:00",1083,2,"NB_MID",1,"North",645,0,NA,14363,78,4,587,1,45,5,3
"63","01/02/18 10:00",1083,3,"NB_OS",1,"North",558,0,NA,15245,38,3,534,0,21,0,0
"64","01/02/18 10:00",1083,4,"SB_OS",2,"South",377,0,NA,16390,29,13,352,1,11,0,0
"65","01/02/18 10:00",1083,5,"SB_MID",2,"South",457,0,NA,15714,33,13,427,1,14,1,1
"66","01/02/18 10:00",1083,6,"SB_NS",2,"South",593,0,NA,15201,108,7,513,1,57,7,8
"67","01/02/18 11:00",1083,1,"NB_NS",1,"North",583,0,NA,13521,63,3,532,1,34,3,10
"68","01/02/18 11:00",1083,2,"NB_MID",1,"North",607,0,NA,14571,61,7,559,4,33,4,0
"69","01/02/18 11:00",1083,3,"NB_OS",1,"North",511,0,NA,15343,29,1,490,5,15,0,0
"70","01/02/18 11:00",1083,4,"SB_OS",2,"South",440,0,NA,16278,32,24,400,2,14,0,0
"71","01/02/18 11:00",1083,5,"SB_MID",2,"South",545,0,NA,15747,48,21,495,3,23,3,0
"72","01/02/18 11:00",1083,6,"SB_NS",2,"South",644,0,NA,15052,62,6,585,5,32,8,8
"73","01/02/18 12:00",1083,1,"NB_NS",1,"North",640,0,NA,13678,66,5,581,2,41,1,10
"74","01/02/18 12:00",1083,2,"NB_MID",1,"North",660,0,NA,14564,52,9,614,2,31,3,1
"75","01/02/18 12:00",1083,3,"NB_OS",1,"North",553,0,NA,15641,27,1,535,1,15,0,1
"76","01/02/18 12:00",1083,4,"SB_OS",2,"South",504,0,NA,16297,22,9,482,2,10,1,0
"77","01/02/18 12:00",1083,5,"SB_MID",2,"South",571,0,NA,15709,46,10,535,0,24,2,0
"78","01/02/18 12:00",1083,6,"SB_NS",2,"South",673,0,NA,15102,68,5,612,0,41,5,10
"79","01/02/18 13:00",1083,1,"NB_NS",1,"North",617,0,NA,13983,68,9,556,1,36,6,9
"80","01/02/18 13:00",1083,2,"NB_MID",1,"North",634,0,NA,15071,36,2,605,4,23,0,0
"81","01/02/18 13:00",1083,3,"NB_OS",1,"North",479,0,NA,15611,44,7,449,2,21,0,0
"82","01/02/18 13:00",1083,4,"SB_OS",2,"South",513,0,NA,16328,19,18,482,3,10,0,0
"83","01/02/18 13:00",1083,5,"SB_MID",2,"South",545,0,NA,15850,35,18,508,0,18,1,0
"84","01/02/18 13:00",1083,6,"SB_NS",2,"South",776,0,NA,14701,72,4,708,1,48,8,7
"85","01/02/18 14:00",1083,1,"NB_NS",1,"North",683,0,NA,13324,119,4,586,4,78,3,8
"86","01/02/18 14:00",1083,2,"NB_MID",1,"North",567,0,NA,14767,65,7,520,2,35,2,1
"87","01/02/18 14:00",1083,3,"NB_OS",1,"North",488,0,NA,15608,57,1,458,1,28,0,0
"88","01/02/18 14:00",1083,4,"SB_OS",2,"South",565,0,NA,16292,32,20,524,3,14,4,0
"89","01/02/18 14:00",1083,5,"SB_MID",2,"South",638,0,NA,15988,42,15,596,0,26,1,0
"90","01/02/18 14:00",1083,6,"SB_NS",2,"South",842,0,NA,15008,50,6,778,2,37,5,14
"91","01/02/18 15:00",1083,1,"NB_NS",1,"North",805,0,NA,12802,92,3,713,3,71,3,12
"92","01/02/18 15:00",1083,2,"NB_MID",1,"North",604,0,NA,14066,63,10,554,1,34,4,1
"93","01/02/18 15:00",1083,3,"NB_OS",1,"North",598,0,NA,14843,37,3,572,1,22,0,0
"94","01/02/18 15:00",1083,4,"SB_OS",2,"South",666,0,NA,15563,23,7,644,0,14,1,0
"95","01/02/18 15:00",1083,5,"SB_MID",2,"South",705,0,NA,14856,45,14,659,0,31,1,0
"96","01/02/18 15:00",1083,6,"SB_NS",2,"South",1109,0,NA,13673,37,8,1051,2,38,3,7
"97","01/02/18 16:00",1083,1,"NB_NS",1,"North",951,0,NA,11290,47,2,888,4,41,4,12
"98","01/02/18 16:00",1083,2,"NB_MID",1,"North",702,0,NA,13344,34,8,666,2,23,1,2
"99","01/02/18 16:00",1083,3,"NB_OS",1,"North",785,0,NA,13980,22,4,762,0,15,2,0
"100","01/02/18 16:00",1083,4,"SB_OS",2,"South",802,0,NA,14902,6,14,783,0,5,0,0
"101","01/02/18 16:00",1083,5,"SB_MID",2,"South",793,0,NA,13060,24,13,758,2,16,3,0
"102","01/02/18 16:00",1083,6,"SB_NS",2,"South",1376,0,NA,11292,31,6,1317,0,40,2,11
"103","01/02/18 17:00",1083,1,"NB_NS",1,"North",1017,0,NA,10643,28,7,975,1,25,3,6
"104","01/02/18 17:00",1083,2,"NB_MID",1,"North",775,0,NA,12687,14,6,755,2,9,2,1
"105","01/02/18 17:00",1083,3,"NB_OS",1,"North",887,0,NA,13279,16,5,868,0,14,0,0
"106","01/02/18 17:00",1083,4,"SB_OS",2,"South",698,0,NA,14536,10,19,671,1,7,0,0
"107","01/02/18 17:00",1083,5,"SB_MID",2,"South",788,0,NA,12811,15,22,754,0,12,0,0
"108","01/02/18 17:00",1083,6,"SB_NS",2,"South",1256,0,NA,11708,10,9,1227,0,11,1,8
"109","01/02/18 18:00",1083,1,"NB_NS",1,"North",816,0,NA,11318,31,7,774,1,21,4,9
"110","01/02/18 18:00",1083,2,"NB_MID",1,"North",736,0,NA,12886,18,4,717,1,10,3,1
"111","01/02/18 18:00",1083,3,"NB_OS",1,"North",723,0,NA,14130,15,0,712,0,11,0,0
"112","01/02/18 18:00",1083,4,"SB_OS",2,"South",646,0,NA,14920,5,17,626,0,3,0,0
"113","01/02/18 18:00",1083,5,"SB_MID",2,"South",705,0,NA,14141,6,15,686,0,4,0,0
"114","01/02/18 18:00",1083,6,"SB_NS",2,"South",1034,0,NA,13075,11,5,1009,0,10,1,9
"115","01/02/18 19:00",1083,1,"NB_NS",1,"North",462,0,NA,14618,15,3,445,0,7,0,7
"116","01/02/18 19:00",1083,2,"NB_MID",1,"North",468,0,NA,15073,9,3,460,1,4,0,0
"117","01/02/18 19:00",1083,3,"NB_OS",1,"North",412,0,NA,15620,10,0,406,1,4,0,1
"118","01/02/18 19:00",1083,4,"SB_OS",2,"South",434,0,NA,16330,7,12,418,1,3,0,0
"119","01/02/18 19:00",1083,5,"SB_MID",2,"South",534,0,NA,15709,4,15,517,0,2,0,0
"120","01/02/18 19:00",1083,6,"SB_NS",2,"South",658,0,NA,15031,15,5,636,0,9,1,7
"121","01/02/18 20:00",1083,1,"NB_NS",1,"North",380,0,NA,14934,32,6,358,1,9,3,3
"122","01/02/18 20:00",1083,2,"NB_MID",1,"North",379,0,NA,15723,24,3,366,1,6,3,0
"123","01/02/18 20:00",1083,3,"NB_OS",1,"North",293,0,NA,15966,3,0,292,0,1,0,0
"124","01/02/18 20:00",1083,4,"SB_OS",2,"South",292,0,NA,16701,10,5,284,0,2,1,0
"125","01/02/18 20:00",1083,5,"SB_MID",2,"South",433,0,NA,16021,5,9,422,0,2,0,0
"126","01/02/18 20:00",1083,6,"SB_NS",2,"South",518,0,NA,15363,23,5,495,0,7,5,6
"127","01/02/18 21:00",1083,1,"NB_NS",1,"North",259,0,NA,14826,15,2,250,0,3,1,3
"128","01/02/18 21:00",1083,2,"NB_MID",1,"North",289,0,NA,15996,7,2,285,0,2,0,0
"129","01/02/18 21:00",1083,3,"NB_OS",1,"North",166,0,NA,16884,12,0,164,0,2,0,0
"130","01/02/18 21:00",1083,4,"SB_OS",2,"South",217,0,NA,16793,0,8,209,0,0,0,0
"131","01/02/18 21:00",1083,5,"SB_MID",2,"South",294,0,NA,16769,17,12,277,0,4,1,0
"132","01/02/18 21:00",1083,6,"SB_NS",2,"South",356,0,NA,16024,20,0,346,0,7,0,3
"133","01/02/18 22:00",1083,1,"NB_NS",1,"North",181,0,NA,15327,33,2,170,0,6,0,3
"134","01/02/18 22:00",1083,2,"NB_MID",1,"North",206,0,NA,15848,10,0,204,0,2,0,0
"135","01/02/18 22:00",1083,3,"NB_OS",1,"North",120,0,NA,16572,25,0,117,0,3,0,0
"136","01/02/18 22:00",1083,4,"SB_OS",2,"South",132,0,NA,17317,15,1,129,0,2,0,0
"137","01/02/18 22:00",1083,5,"SB_MID",2,"South",247,0,NA,17064,4,3,243,0,1,0,0
"138","01/02/18 22:00",1083,6,"SB_NS",2,"South",318,0,NA,16271,19,4,304,0,6,0,4
"139","01/02/18 23:00",1083,1,"NB_NS",1,"North",116,0,NA,15802,43,1,108,0,5,0,2
"140","01/02/18 23:00",1083,2,"NB_MID",1,"North",140,0,NA,16542,36,3,131,1,2,3,0
"141","01/02/18 23:00",1083,3,"NB_OS",1,"North",58,0,NA,17649,0,1,57,0,0,0,0
"142","01/02/18 23:00",1083,4,"SB_OS",2,"South",58,0,NA,17797,17,3,54,0,1,0,0
"143","01/02/18 23:00",1083,5,"SB_MID",2,"South",182,0,NA,17514,16,2,177,0,3,0,0
"144","01/02/18 23:00",1083,6,"SB_NS",2,"South",154,0,NA,16645,45,2,141,0,6,1,4
"145","05/02/18 00:00",1083,1,"NB_NS",1,"North",47,0,NA,15727,0,0,47,0,0,0,0
"146","05/02/18 00:00",1083,2,"NB_MID",1,"North",69,0,NA,16771,0,0,69,0,0,0,0
"147","05/02/18 00:00",1083,3,"NB_OS",1,"North",15,0,NA,17074,0,0,15,0,0,0,0
"148","05/02/18 00:00",1083,4,"SB_OS",2,"South",20,0,NA,17583,100,3,15,0,1,1,0
"149","05/02/18 00:00",1083,5,"SB_MID",2,"South",63,0,NA,17526,0,1,62,0,0,0,0
"150","05/02/18 00:00",1083,6,"SB_NS",2,"South",69,0,NA,17085,58,1,64,0,3,1,0
"151","05/02/18 01:00",1083,1,"NB_NS",1,"North",19,0,NA,16374,53,1,17,0,1,0,0
"152","05/02/18 01:00",1083,2,"NB_MID",1,"North",38,0,NA,15724,0,0,37,1,0,0,0
"153","05/02/18 01:00",1083,3,"NB_OS",1,"North",10,0,NA,15722,0,1,9,0,0,0,0
"154","05/02/18 01:00",1083,4,"SB_OS",2,"South",9,0,NA,16821,111,0,8,0,1,0,0
"155","05/02/18 01:00",1083,5,"SB_MID",2,"South",39,0,NA,17130,77,1,35,0,3,0,0
"156","05/02/18 01:00",1083,6,"SB_NS",2,"South",43,0,NA,16098,23,0,42,0,0,1,0
"157","05/02/18 02:00",1083,1,"NB_NS",1,"North",27,0,NA,18354,74,0,25,0,2,0,0
"158","05/02/18 02:00",1083,2,"NB_MID",1,"North",28,0,NA,16141,0,0,27,1,0,0,0
"159","05/02/18 02:00",1083,3,"NB_OS",1,"North",8,0,NA,15694,250,0,6,0,2,0,0
"160","05/02/18 02:00",1083,4,"SB_OS",2,"South",9,0,NA,14599,0,3,6,0,0,0,0
"161","05/02/18 02:00",1083,5,"SB_MID",2,"South",28,0,NA,16756,0,2,26,0,0,0,0
"162","05/02/18 02:00",1083,6,"SB_NS",2,"South",35,0,NA,16087,143,0,30,0,5,0,0
"163","05/02/18 03:00",1083,1,"NB_NS",1,"North",27,0,NA,17346,0,1,26,0,0,0,0
"164","05/02/18 03:00",1083,2,"NB_MID",1,"North",28,0,NA,17054,71,0,26,0,2,0,0
"165","05/02/18 03:00",1083,3,"NB_OS",1,"North",8,0,NA,15764,125,0,7,0,1,0,0
"166","05/02/18 03:00",1083,4,"SB_OS",2,"South",12,0,NA,17315,167,1,9,0,2,0,0
"167","05/02/18 03:00",1083,5,"SB_MID",2,"South",44,0,NA,16780,68,1,40,0,3,0,0
"168","05/02/18 03:00",1083,6,"SB_NS",2,"South",37,0,NA,17072,81,0,34,0,3,0,0
"169","05/02/18 04:00",1083,1,"NB_NS",1,"North",44,0,NA,15758,45,0,42,0,2,0,0
"170","05/02/18 04:00",1083,2,"NB_MID",1,"North",65,0,NA,16795,15,0,63,1,1,0,0
"171","05/02/18 04:00",1083,3,"NB_OS",1,"North",22,0,NA,16919,91,0,20,0,2,0,0
"172","05/02/18 04:00",1083,4,"SB_OS",2,"South",10,0,NA,18722,100,0,9,0,1,0,0
"173","05/02/18 04:00",1083,5,"SB_MID",2,"South",45,0,NA,17617,67,0,42,0,3,0,0
"174","05/02/18 04:00",1083,6,"SB_NS",2,"South",68,0,NA,17688,74,1,62,0,3,2,0
"175","05/02/18 05:00",1083,1,"NB_NS",1,"North",177,0,NA,16012,23,7,164,0,4,0,2
"176","05/02/18 05:00",1083,2,"NB_MID",1,"North",139,0,NA,16739,50,0,130,1,5,2,1
"177","05/02/18 05:00",1083,3,"NB_OS",1,"North",58,0,NA,17601,0,0,58,0,0,0,0
"178","05/02/18 05:00",1083,4,"SB_OS",2,"South",58,0,NA,17907,0,1,57,0,0,0,0
"179","05/02/18 05:00",1083,5,"SB_MID",2,"South",94,0,NA,17187,32,5,86,0,3,0,0
"180","05/02/18 05:00",1083,6,"SB_NS",2,"South",139,0,NA,16671,43,2,131,0,5,1,0
"181","05/02/18 06:00",1083,1,"NB_NS",1,"North",326,0,NA,15088,43,3,298,1,14,0,10
"182","05/02/18 06:00",1083,2,"NB_MID",1,"North",483,0,NA,15197,35,3,461,2,14,3,0
"183","05/02/18 06:00",1083,3,"NB_OS",1,"North",421,0,NA,15983,19,1,411,1,8,0,0
"184","05/02/18 06:00",1083,4,"SB_OS",2,"South",223,0,NA,17154,9,10,210,0,2,0,1
"185","05/02/18 06:00",1083,5,"SB_MID",2,"South",252,0,NA,17114,48,5,235,0,12,0,0
"186","05/02/18 06:00",1083,6,"SB_NS",2,"South",373,0,NA,16611,46,2,351,0,16,1,3
"187","05/02/18 07:00",1083,1,"NB_NS",1,"North",823,0,NA,10961,27,7,780,1,20,2,13
"188","05/02/18 07:00",1083,2,"NB_MID",1,"North",1114,0,NA,8917,27,5,1077,0,28,2,1
"189","05/02/18 07:00",1083,3,"NB_OS",1,"North",1193,0,NA,9328,24,0,1158,0,26,3,5
"190","05/02/18 07:00",1083,4,"SB_OS",2,"South",535,0,NA,15433,11,17,512,0,5,1,0
"191","05/02/18 07:00",1083,5,"SB_MID",2,"South",512,0,NA,15129,29,12,484,1,15,0,0
"192","05/02/18 07:00",1083,6,"SB_NS",2,"South",927,0,NA,14545,29,5,880,3,22,5,12
"193","05/02/18 08:00",1083,1,"NB_NS",1,"North",768,0,NA,6526,47,5,720,0,33,3,7
"194","05/02/18 08:00",1083,2,"NB_MID",1,"North",934,0,NA,5909,41,7,884,1,36,2,4
"195","05/02/18 08:00",1083,3,"NB_OS",1,"North",908,0,NA,6460,22,5,878,3,18,2,2
"196","05/02/18 08:00",1083,4,"SB_OS",2,"South",541,0,NA,15748,24,13,513,2,12,1,0
"197","05/02/18 08:00",1083,5,"SB_MID",2,"South",527,0,NA,15306,27,9,503,0,14,0,1
"198","05/02/18 08:00",1083,6,"SB_NS",2,"South",1043,0,NA,14352,38,4,987,2,35,5,10
"199","05/02/18 09:00",1083,1,"NB_NS",1,"North",664,0,NA,9949,51,2,616,2,32,2,10
"200","05/02/18 09:00",1083,2,"NB_MID",1,"North",854,0,NA,9478,41,11,803,0,32,3,4
"201","05/02/18 09:00",1083,3,"NB_OS",1,"North",913,0,NA,9874,41,4,871,0,34,3,1
"202","05/02/18 09:00",1083,4,"SB_OS",2,"South",429,0,NA,16696,35,9,404,1,14,1,0
"203","05/02/18 09:00",1083,5,"SB_MID",2,"South",470,0,NA,15908,34,14,439,1,15,1,0
"204","05/02/18 09:00",1083,6,"SB_NS",2,"South",671,0,NA,15019,76,3,607,0,46,5,10
"205","05/02/18 10:00",1083,1,"NB_NS",1,"North",561,0,NA,13551,50,4,519,0,26,2,10
"206","05/02/18 10:00",1083,2,"NB_MID",1,"North",598,0,NA,14692,74,9,542,1,41,3,2
"207","05/02/18 10:00",1083,3,"NB_OS",1,"North",507,0,NA,15386,30,3,489,0,15,0,0
"208","05/02/18 10:00",1083,4,"SB_OS",2,"South",376,0,NA,16488,21,5,363,0,6,2,0
"209","05/02/18 10:00",1083,5,"SB_MID",2,"South",465,0,NA,15928,52,22,418,0,23,1,1
"210","05/02/18 10:00",1083,6,"SB_NS",2,"South",593,0,NA,15106,69,6,529,6,40,1,11
"211","05/02/18 11:00",1083,1,"NB_NS",1,"North",582,0,NA,13345,65,4,531,1,33,5,7
"212","05/02/18 11:00",1083,2,"NB_MID",1,"North",580,0,NA,14716,72,5,532,0,41,1,1
"213","05/02/18 11:00",1083,3,"NB_OS",1,"North",497,0,NA,15352,32,6,475,0,16,0,0
"214","05/02/18 11:00",1083,4,"SB_OS",2,"South",437,0,NA,16034,18,10,416,3,8,0,0
"215","05/02/18 11:00",1083,5,"SB_MID",2,"South",527,0,NA,15814,53,11,487,1,26,2,0
"216","05/02/18 11:00",1083,6,"SB_NS",2,"South",633,0,NA,14849,77,4,572,1,46,3,7
"217","05/02/18 12:00",1083,1,"NB_NS",1,"North",580,0,NA,13825,53,5,532,3,30,1,9
"218","05/02/18 12:00",1083,2,"NB_MID",1,"North",588,0,NA,14638,51,11,540,4,28,2,3
"219","05/02/18 12:00",1083,3,"NB_OS",1,"North",523,0,NA,15667,38,5,496,2,20,0,0
"220","05/02/18 12:00",1083,4,"SB_OS",2,"South",474,0,NA,16295,19,16,445,4,7,2,0
"221","05/02/18 12:00",1083,5,"SB_MID",2,"South",586,0,NA,16057,32,22,542,3,17,2,0
"222","05/02/18 12:00",1083,6,"SB_NS",2,"South",697,0,NA,14648,53,7,639,2,30,7,12
"223","05/02/18 13:00",1083,1,"NB_NS",1,"North",580,0,NA,13674,57,8,529,1,31,2,9
"224","05/02/18 13:00",1083,2,"NB_MID",1,"North",602,0,NA,14434,51,8,560,2,26,5,1
"225","05/02/18 13:00",1083,3,"NB_OS",1,"North",489,0,NA,15500,37,3,466,1,18,0,1
"226","05/02/18 13:00",1083,4,"SB_OS",2,"South",491,0,NA,16111,18,16,464,2,6,3,0
"227","05/02/18 13:00",1083,5,"SB_MID",2,"South",578,0,NA,15607,36,21,534,2,19,2,0
"228","05/02/18 13:00",1083,6,"SB_NS",2,"South",715,0,NA,14903,62,5,655,1,41,3,10
