"","Sdate","Cosit","LaneNumber","LaneDescription","LaneDirection","DirectionDescription","Volume","Flags","Flag.Text","AvgSpeed","PmlHGV","Class1Volume","Class2Volume","Class3Volume","Class4Volume","Class5Volume","Class6Volume"
"459","11/02/18 04:00",1083,3,"NB_OS",1,"North",19,0,NA,18056,0,0,19,0,0,0,0
"460","11/02/18 04:00",1083,4,"SB_OS",2,"South",10,0,NA,19111,0,1,9,0,0,0,0
"461","11/02/18 04:00",1083,5,"SB_MID",2,"South",89,0,NA,17924,22,1,86,0,2,0,0
"462","11/02/18 04:00",1083,6,"SB_NS",2,"South",75,0,NA,16744,13,0,74,0,0,1,0
"463","11/02/18 05:00",1083,1,"NB_NS",1,"North",55,0,NA,16253,0,0,55,0,0,0,0
"464","11/02/18 05:00",1083,2,"NB_MID",1,"North",68,0,NA,16385,44,0,65,0,3,0,0
"465","11/02/18 05:00",1083,3,"NB_OS",1,"North",18,0,NA,16435,0,0,18,0,0,0,0
"466","11/02/18 05:00",1083,4,"SB_OS",2,"South",8,0,NA,16632,125,1,6,0,1,0,0
"467","11/02/18 05:00",1083,5,"SB_MID",2,"South",65,0,NA,17932,15,1,62,1,0,1,0
"468","11/02/18 05:00",1083,6,"SB_NS",2,"South",70,0,NA,17623,71,0,65,0,5,0,0
"469","11/02/18 06:00",1083,1,"NB_NS",1,"North",91,0,NA,17015,22,0,89,0,2,0,0
"470","11/02/18 06:00",1083,2,"NB_MID",1,"North",105,0,NA,16119,19,0,103,0,2,0,0
"471","11/02/18 06:00",1083,3,"NB_OS",1,"North",37,0,NA,18018,0,0,37,0,0,0,0
"472","11/02/18 06:00",1083,4,"SB_OS",2,"South",16,0,NA,18542,0,2,14,0,0,0,0
"473","11/02/18 06:00",1083,5,"SB_MID",2,"South",67,0,NA,17401,0,2,65,0,0,0,0
"474","11/02/18 06:00",1083,6,"SB_NS",2,"South",105,0,NA,17042,29,0,102,0,3,0,0
"475","11/02/18 07:00",1083,1,"NB_NS",1,"North",80,0,NA,16132,0,0,80,0,0,0,0
"476","11/02/18 07:00",1083,2,"NB_MID",1,"North",140,0,NA,16480,43,0,133,0,4,2,1
"477","11/02/18 07:00",1083,3,"NB_OS",1,"North",69,0,NA,16296,14,0,68,0,1,0,0
"478","11/02/18 07:00",1083,4,"SB_OS",2,"South",45,0,NA,17049,22,1,42,0,1,0,1
"479","11/02/18 07:00",1083,5,"SB_MID",2,"South",107,0,NA,17111,0,1,106,0,0,0,0
"480","11/02/18 07:00",1083,6,"SB_NS",2,"South",127,0,NA,16818,31,0,123,0,4,0,0
"481","11/02/18 08:00",1083,1,"NB_NS",1,"North",146,0,NA,15261,27,1,138,1,3,1,2
"482","11/02/18 08:00",1083,2,"NB_MID",1,"North",209,0,NA,15837,43,1,199,0,8,1,0
"483","11/02/18 08:00",1083,3,"NB_OS",1,"North",114,0,NA,17293,18,0,112,0,2,0,0
"484","11/02/18 08:00",1083,4,"SB_OS",2,"South",99,0,NA,16818,51,2,92,0,4,1,0
"485","11/02/18 08:00",1083,5,"SB_MID",2,"South",164,0,NA,16977,24,4,155,0,4,0,1
"486","11/02/18 08:00",1083,6,"SB_NS",2,"South",178,0,NA,16532,34,1,170,1,5,1,0
"487","11/02/18 09:00",1083,1,"NB_NS",1,"North",218,0,NA,14576,14,2,207,1,3,0,5
"488","11/02/18 09:00",1083,2,"NB_MID",1,"North",325,0,NA,15197,18,2,313,2,5,1,2
"489","11/02/18 09:00",1083,3,"NB_OS",1,"North",287,0,NA,16864,21,0,281,0,5,1,0
"490","11/02/18 09:00",1083,4,"SB_OS",2,"South",190,0,NA,17037,5,10,179,0,1,0,0
"491","11/02/18 09:00",1083,5,"SB_MID",2,"South",249,0,NA,16432,12,6,240,0,2,1,0
"492","11/02/18 09:00",1083,6,"SB_NS",2,"South",325,0,NA,16055,31,9,301,1,8,2,4
"493","11/02/18 10:00",1083,1,"NB_NS",1,"North",373,0,NA,13937,19,2,360,0,7,0,4
"494","11/02/18 10:00",1083,2,"NB_MID",1,"North",483,0,NA,14754,17,2,472,0,8,0,1
"495","11/02/18 10:00",1083,3,"NB_OS",1,"North",355,0,NA,16155,11,0,351,0,4,0,0
"496","11/02/18 10:00",1083,4,"SB_OS",2,"South",303,0,NA,16582,7,11,289,1,2,0,0
"497","11/02/18 10:00",1083,5,"SB_MID",2,"South",354,0,NA,16402,14,10,338,1,5,0,0
"498","11/02/18 10:00",1083,6,"SB_NS",2,"South",437,0,NA,15842,21,3,420,0,8,1,5
"499","11/02/18 11:00",1083,1,"NB_NS",1,"North",484,0,NA,13934,12,3,469,1,5,1,5
"500","11/02/18 11:00",1083,2,"NB_MID",1,"North",593,0,NA,14809,10,2,584,0,6,0,1
"501","11/02/18 11:00",1083,3,"NB_OS",1,"North",445,0,NA,15291,7,2,440,0,3,0,0
"502","11/02/18 11:00",1083,4,"SB_OS",2,"South",295,0,NA,16721,0,4,291,0,0,0,0
"503","11/02/18 11:00",1083,5,"SB_MID",2,"South",432,0,NA,16305,12,8,418,0,5,0,0
"504","11/02/18 11:00",1083,6,"SB_NS",2,"South",592,0,NA,15494,17,3,574,0,9,1,5
"505","11/02/18 12:00",1083,1,"NB_NS",1,"North",558,0,NA,13907,14,4,539,2,7,1,5
"506","11/02/18 12:00",1083,2,"NB_MID",1,"North",601,0,NA,14816,22,6,582,0,10,3,0
"507","11/02/18 12:00",1083,3,"NB_OS",1,"North",527,0,NA,15435,8,1,521,0,4,0,1
"508","11/02/18 12:00",1083,4,"SB_OS",2,"South",440,0,NA,16111,9,12,422,2,4,0,0
"509","11/02/18 12:00",1083,5,"SB_MID",2,"South",535,0,NA,15600,9,12,518,0,5,0,0
"510","11/02/18 12:00",1083,6,"SB_NS",2,"South",658,0,NA,15296,5,3,647,0,3,0,5
"511","11/02/18 13:00",1083,1,"NB_NS",1,"North",576,0,NA,14010,16,5,556,2,9,0,4
"512","11/02/18 13:00",1083,2,"NB_MID",1,"North",571,0,NA,14430,16,5,556,1,7,2,0
"513","11/02/18 13:00",1083,3,"NB_OS",1,"North",545,0,NA,15281,2,1,543,0,1,0,0
"514","11/02/18 13:00",1083,4,"SB_OS",2,"South",506,0,NA,16131,4,16,487,1,2,0,0
"515","11/02/18 13:00",1083,5,"SB_MID",2,"South",600,0,NA,15988,10,6,587,0,6,0,1
"516","11/02/18 13:00",1083,6,"SB_NS",2,"South",770,0,NA,15246,17,4,748,1,13,0,4
"517","11/02/18 14:00",1083,1,"NB_NS",1,"North",541,0,NA,13831,20,2,522,2,10,1,4
"518","11/02/18 14:00",1083,2,"NB_MID",1,"North",556,0,NA,14743,14,6,541,1,7,1,0
"519","11/02/18 14:00",1083,3,"NB_OS",1,"North",441,0,NA,15727,5,0,439,0,2,0,0
"520","11/02/18 14:00",1083,4,"SB_OS",2,"South",468,0,NA,16493,6,16,448,1,3,0,0
"521","11/02/18 14:00",1083,5,"SB_MID",2,"South",575,0,NA,15873,9,18,551,1,4,1,0
"522","11/02/18 14:00",1083,6,"SB_NS",2,"South",682,0,NA,15108,16,3,662,1,11,0,5
"523","11/02/18 15:00",1083,1,"NB_NS",1,"North",498,0,NA,14380,24,5,474,3,12,0,4
"524","11/02/18 15:00",1083,2,"NB_MID",1,"North",527,0,NA,15239,8,4,517,2,4,0,0
"525","11/02/18 15:00",1083,3,"NB_OS",1,"North",389,0,NA,16118,5,1,386,0,2,0,0
"526","11/02/18 15:00",1083,4,"SB_OS",2,"South",392,0,NA,16693,5,8,382,0,2,0,0
"527","11/02/18 15:00",1083,5,"SB_MID",2,"South",508,0,NA,16161,8,14,490,0,4,0,0
"528","11/02/18 15:00",1083,6,"SB_NS",2,"South",655,0,NA,15793,9,4,638,1,6,0,6
"529","11/02/18 16:00",1083,1,"NB_NS",1,"North",497,0,NA,14066,12,4,481,2,6,0,4
"530","11/02/18 16:00",1083,2,"NB_MID",1,"North",502,0,NA,14936,8,3,495,0,4,0,0
"531","11/02/18 16:00",1083,3,"NB_OS",1,"North",440,0,NA,15466,7,1,435,1,3,0,0
"532","11/02/18 16:00",1083,4,"SB_OS",2,"South",470,0,NA,16689,4,17,451,0,2,0,0
"533","11/02/18 16:00",1083,5,"SB_MID",2,"South",518,0,NA,16027,6,14,501,0,3,0,0
"534","11/02/18 16:00",1083,6,"SB_NS",2,"South",668,0,NA,15476,6,3,656,0,4,0,5
"535","11/02/18 17:00",1083,1,"NB_NS",1,"North",444,0,NA,14172,14,2,432,0,6,0,4
"536","11/02/18 17:00",1083,2,"NB_MID",1,"North",413,0,NA,14964,7,4,406,0,3,0,0
"537","11/02/18 17:00",1083,3,"NB_OS",1,"North",358,0,NA,15284,6,0,355,1,2,0,0
"538","11/02/18 17:00",1083,4,"SB_OS",2,"South",392,0,NA,16115,8,15,373,1,3,0,0
"539","11/02/18 17:00",1083,5,"SB_MID",2,"South",479,0,NA,15883,4,20,457,0,2,0,0
"540","11/02/18 17:00",1083,6,"SB_NS",2,"South",560,0,NA,15159,9,2,548,0,5,0,5
"541","11/02/18 18:00",1083,1,"NB_NS",1,"North",349,0,NA,14947,20,1,336,0,7,0,5
"542","11/02/18 18:00",1083,2,"NB_MID",1,"North",409,0,NA,15177,12,5,398,0,5,0,1
"543","11/02/18 18:00",1083,3,"NB_OS",1,"North",317,0,NA,15784,6,1,314,0,2,0,0
"544","11/02/18 18:00",1083,4,"SB_OS",2,"South",257,0,NA,16353,4,14,242,0,1,0,0
"545","11/02/18 18:00",1083,5,"SB_MID",2,"South",400,0,NA,16174,2,11,388,0,1,0,0
"546","11/02/18 18:00",1083,6,"SB_NS",2,"South",454,0,NA,15693,7,3,444,0,3,0,4
"547","11/02/18 19:00",1083,1,"NB_NS",1,"North",248,0,NA,14842,12,3,238,0,3,0,4
"548","11/02/18 19:00",1083,2,"NB_MID",1,"North",311,0,NA,15591,6,0,308,0,1,1,1
"549","11/02/18 19:00",1083,3,"NB_OS",1,"North",232,0,NA,16118,9,1,228,1,1,1,0
"550","11/02/18 19:00",1083,4,"SB_OS",2,"South",199,0,NA,16614,10,7,190,0,2,0,0
"551","11/02/18 19:00",1083,5,"SB_MID",2,"South",323,0,NA,17080,0,6,317,0,0,0,0
"552","11/02/18 19:00",1083,6,"SB_NS",2,"South",358,0,NA,16088,20,5,341,1,6,1,4
"553","11/02/18 20:00",1083,1,"NB_NS",1,"North",231,0,NA,15450,13,0,224,0,2,1,4
"554","11/02/18 20:00",1083,2,"NB_MID",1,"North",270,0,NA,15893,15,2,264,0,3,1,0
"555","11/02/18 20:00",1083,3,"NB_OS",1,"North",204,0,NA,15944,10,0,202,0,2,0,0
"556","11/02/18 20:00",1083,4,"SB_OS",2,"South",164,0,NA,16594,12,6,156,0,2,0,0
"557","11/02/18 20:00",1083,5,"SB_MID",2,"South",279,0,NA,16727,14,11,263,1,4,0,0
"558","11/02/18 20:00",1083,6,"SB_NS",2,"South",339,0,NA,15866,24,2,325,0,8,0,4
"559","11/02/18 21:00",1083,1,"NB_NS",1,"North",199,0,NA,15588,35,1,187,1,6,1,3
"560","11/02/18 21:00",1083,2,"NB_MID",1,"North",221,0,NA,16021,18,1,216,0,4,0,0
"561","11/02/18 21:00",1083,3,"NB_OS",1,"North",125,0,NA,16371,0,0,125,0,0,0,0
"562","11/02/18 21:00",1083,4,"SB_OS",2,"South",106,0,NA,16958,0,6,100,0,0,0,0
"563","11/02/18 21:00",1083,5,"SB_MID",2,"South",218,0,NA,16645,18,5,209,0,4,0,0
"564","11/02/18 21:00",1083,6,"SB_NS",2,"South",249,0,NA,16004,12,2,240,0,3,0,4
"565","11/02/18 22:00",1083,1,"NB_NS",1,"North",113,0,NA,15629,27,2,104,0,2,1,4
"566","11/02/18 22:00",1083,2,"NB_MID",1,"North",195,0,NA,16251,5,0,193,1,1,0,0
"567","11/02/18 22:00",1083,3,"NB_OS",1,"North",86,0,NA,16234,12,0,84,1,1,0,0
"568","11/02/18 22:00",1083,4,"SB_OS",2,"South",88,0,NA,17203,0,4,84,0,0,0,0
"569","11/02/18 22:00",1083,5,"SB_MID",2,"South",162,0,NA,17029,19,5,154,0,2,1,0
"570","11/02/18 22:00",1083,6,"SB_NS",2,"South",174,0,NA,16376,11,0,168,0,2,0,4
"571","11/02/18 23:00",1083,1,"NB_NS",1,"North",80,0,NA,15396,50,2,71,1,3,1,2
"572","11/02/18 23:00",1083,2,"NB_MID",1,"North",107,0,NA,17079,37,1,101,0,4,0,1
"573","11/02/18 23:00",1083,3,"NB_OS",1,"North",33,0,NA,16540,0,0,33,0,0,0,0
"574","11/02/18 23:00",1083,4,"SB_OS",2,"South",35,0,NA,16929,29,2,32,0,1,0,0
"575","11/02/18 23:00",1083,5,"SB_MID",2,"South",105,0,NA,17339,10,4,100,0,1,0,0
"576","11/02/18 23:00",1083,6,"SB_NS",2,"South",117,0,NA,15976,43,2,108,0,4,1,2
"577","18/02/18 00:00",1083,1,"NB_NS",1,"North",97,0,NA,15957,10,1,95,0,1,0,0
"578","18/02/18 00:00",1083,2,"NB_MID",1,"North",186,0,NA,16162,5,2,183,0,1,0,0
"579","18/02/18 00:00",1083,3,"NB_OS",1,"North",65,0,NA,17145,0,0,65,0,0,0,0
"580","18/02/18 00:00",1083,4,"SB_OS",2,"South",90,0,NA,17673,11,6,83,0,1,0,0
"581","18/02/18 00:00",1083,5,"SB_MID",2,"South",212,0,NA,17072,5,5,206,0,0,1,0
"582","18/02/18 00:00",1083,6,"SB_NS",2,"South",182,0,NA,16625,11,1,178,0,1,1,1
"583","18/02/18 01:00",1083,1,"NB_NS",1,"North",100,0,NA,15844,0,2,97,0,0,0,1
"584","18/02/18 01:00",1083,2,"NB_MID",1,"North",182,0,NA,17018,5,1,180,0,1,0,0
"585","18/02/18 01:00",1083,3,"NB_OS",1,"North",51,0,NA,17674,0,0,51,0,0,0,0
"586","18/02/18 01:00",1083,4,"SB_OS",2,"South",54,0,NA,17819,0,2,52,0,0,0,0
"587","18/02/18 01:00",1083,5,"SB_MID",2,"South",183,0,NA,17360,0,6,177,0,0,0,0
"588","18/02/18 01:00",1083,6,"SB_NS",2,"South",170,0,NA,16726,6,1,165,0,0,1,3
"589","18/02/18 02:00",1083,1,"NB_NS",1,"North",85,0,NA,15951,24,1,82,0,2,0,0
"590","18/02/18 02:00",1083,2,"NB_MID",1,"North",164,0,NA,17000,6,2,160,0,1,0,1
"591","18/02/18 02:00",1083,3,"NB_OS",1,"North",34,0,NA,17998,0,0,33,0,0,0,1
"592","18/02/18 02:00",1083,4,"SB_OS",2,"South",39,0,NA,17507,0,2,37,0,0,0,0
"593","18/02/18 02:00",1083,5,"SB_MID",2,"South",141,0,NA,17969,0,4,137,0,0,0,0
"594","18/02/18 02:00",1083,6,"SB_NS",2,"South",125,0,NA,16576,24,0,120,0,2,1,2
"595","18/02/18 03:00",1083,1,"NB_NS",1,"North",51,0,NA,15343,0,0,51,0,0,0,0
"596","18/02/18 03:00",1083,2,"NB_MID",1,"North",132,0,NA,16970,0,1,131,0,0,0,0
"597","18/02/18 03:00",1083,3,"NB_OS",1,"North",28,0,NA,17133,0,0,28,0,0,0,0
"598","18/02/18 03:00",1083,4,"SB_OS",2,"South",20,0,NA,18792,0,0,20,0,0,0,0
"599","18/02/18 03:00",1083,5,"SB_MID",2,"South",117,0,NA,17797,0,2,115,0,0,0,0
"600","18/02/18 03:00",1083,6,"SB_NS",2,"South",81,0,NA,16890,0,0,80,0,0,0,1
"601","18/02/18 04:00",1083,1,"NB_NS",1,"North",29,0,NA,15383,34,1,27,0,1,0,0
"602","18/02/18 04:00",1083,2,"NB_MID",1,"North",110,0,NA,16611,9,1,108,0,0,1,0
"603","18/02/18 04:00",1083,3,"NB_OS",1,"North",15,0,NA,18222,0,0,15,0,0,0,0
"604","18/02/18 04:00",1083,4,"SB_OS",2,"South",15,0,NA,17000,0,1,14,0,0,0,0
"605","18/02/18 04:00",1083,5,"SB_MID",2,"South",93,0,NA,17990,0,0,93,0,0,0,0
"606","18/02/18 04:00",1083,6,"SB_NS",2,"South",61,0,NA,17254,33,0,59,0,2,0,0
"607","18/02/18 05:00",1083,1,"NB_NS",1,"North",62,0,NA,16335,16,0,61,0,0,1,0
"608","18/02/18 05:00",1083,2,"NB_MID",1,"North",74,0,NA,17147,41,1,69,0,3,0,1
"609","18/02/18 05:00",1083,3,"NB_OS",1,"North",19,0,NA,17544,53,0,18,0,1,0,0
"610","18/02/18 05:00",1083,4,"SB_OS",2,"South",22,0,NA,17083,0,1,21,0,0,0,0
"611","18/02/18 05:00",1083,5,"SB_MID",2,"South",58,0,NA,17883,17,4,53,0,1,0,0
"612","18/02/18 05:00",1083,6,"SB_NS",2,"South",68,0,NA,16895,44,1,64,0,2,1,0
"613","18/02/18 06:00",1083,1,"NB_NS",1,"North",77,0,NA,16854,52,0,73,0,4,0,0
"614","18/02/18 06:00",1083,2,"NB_MID",1,"North",92,0,NA,16449,33,1,88,0,3,0,0
"615","18/02/18 06:00",1083,3,"NB_OS",1,"North",45,0,NA,16370,0,0,45,0,0,0,0
"616","18/02/18 06:00",1083,4,"SB_OS",2,"South",40,0,NA,18764,0,2,38,0,0,0,0
"617","18/02/18 06:00",1083,5,"SB_MID",2,"South",73,0,NA,17565,14,1,71,0,1,0,0
"618","18/02/18 06:00",1083,6,"SB_NS",2,"South",92,0,NA,17763,33,2,87,0,3,0,0
"619","18/02/18 07:00",1083,1,"NB_NS",1,"North",96,0,NA,15966,21,3,91,0,1,1,0
"620","18/02/18 07:00",1083,2,"NB_MID",1,"North",138,0,NA,16908,14,0,135,0,1,1,1
"621","18/02/18 07:00",1083,3,"NB_OS",1,"North",75,0,NA,16489,13,0,74,0,1,0,0
"622","18/02/18 07:00",1083,4,"SB_OS",2,"South",67,0,NA,17778,60,3,60,0,3,1,0
"623","18/02/18 07:00",1083,5,"SB_MID",2,"South",126,0,NA,16874,16,2,121,1,2,0,0
"624","18/02/18 07:00",1083,6,"SB_NS",2,"South",136,0,NA,16991,51,1,128,0,6,1,0
"625","18/02/18 08:00",1083,1,"NB_NS",1,"North",140,0,NA,14917,29,2,131,2,4,0,1
"626","18/02/18 08:00",1083,2,"NB_MID",1,"North",240,0,NA,16075,21,1,233,0,5,0,1
"627","18/02/18 08:00",1083,3,"NB_OS",1,"North",154,0,NA,16275,32,2,147,0,5,0,0
"628","18/02/18 08:00",1083,4,"SB_OS",2,"South",123,0,NA,17231,24,2,117,0,2,1,1
"629","18/02/18 08:00",1083,5,"SB_MID",2,"South",169,0,NA,17456,24,2,163,0,4,0,0
"630","18/02/18 08:00",1083,6,"SB_NS",2,"South",201,0,NA,16535,25,2,191,1,4,1,2
"631","18/02/18 09:00",1083,1,"NB_NS",1,"North",235,0,NA,14545,26,2,223,0,4,2,4
"632","18/02/18 09:00",1083,2,"NB_MID",1,"North",437,0,NA,15467,11,3,427,1,4,1,1
"633","18/02/18 09:00",1083,3,"NB_OS",1,"North",282,0,NA,16375,18,1,276,0,5,0,0
"634","18/02/18 09:00",1083,4,"SB_OS",2,"South",228,0,NA,16938,13,10,215,0,2,1,0
"635","18/02/18 09:00",1083,5,"SB_MID",2,"South",296,0,NA,16845,10,9,284,0,3,0,0
"636","18/02/18 09:00",1083,6,"SB_NS",2,"South",385,0,NA,15793,31,6,363,1,11,1,3
"637","18/02/18 10:00",1083,1,"NB_NS",1,"North",388,0,NA,14252,18,4,372,1,7,0,4
"638","18/02/18 10:00",1083,2,"NB_MID",1,"North",544,0,NA,15150,15,7,526,2,7,1,1
"639","18/02/18 10:00",1083,3,"NB_OS",1,"North",411,0,NA,15855,24,2,399,0,10,0,0
"640","18/02/18 10:00",1083,4,"SB_OS",2,"South",326,0,NA,16362,0,8,314,3,0,0,1
"641","18/02/18 10:00",1083,5,"SB_MID",2,"South",369,0,NA,16351,24,6,354,0,8,1,0
"642","18/02/18 10:00",1083,6,"SB_NS",2,"South",456,0,NA,15746,22,2,439,0,7,3,5
"643","18/02/18 11:00",1083,1,"NB_NS",1,"North",476,0,NA,14103,6,5,460,1,3,0,7
"644","18/02/18 11:00",1083,2,"NB_MID",1,"North",622,0,NA,14709,13,4,609,0,6,2,1
"645","18/02/18 11:00",1083,3,"NB_OS",1,"North",526,0,NA,15344,11,1,518,1,6,0,0
"646","18/02/18 11:00",1083,4,"SB_OS",2,"South",395,0,NA,16682,5,11,381,0,2,0,1
"647","18/02/18 11:00",1083,5,"SB_MID",2,"South",419,0,NA,16112,7,19,397,0,3,0,0
"648","18/02/18 11:00",1083,6,"SB_NS",2,"South",604,0,NA,15245,12,4,588,0,6,1,5
"649","18/02/18 12:00",1083,1,"NB_NS",1,"North",567,0,NA,13698,9,9,549,0,5,0,4
"650","18/02/18 12:00",1083,2,"NB_MID",1,"North",633,0,NA,14637,16,4,619,0,9,1,0
"651","18/02/18 12:00",1083,3,"NB_OS",1,"North",532,0,NA,15351,11,4,521,1,6,0,0
"652","18/02/18 12:00",1083,4,"SB_OS",2,"South",486,0,NA,16278,8,5,476,1,4,0,0
"653","18/02/18 12:00",1083,5,"SB_MID",2,"South",546,0,NA,15891,7,22,519,0,3,1,1
"654","18/02/18 12:00",1083,6,"SB_NS",2,"South",735,0,NA,15170,12,7,711,2,9,0,6
"655","18/02/18 13:00",1083,1,"NB_NS",1,"North",583,0,NA,14074,9,8,564,1,4,1,5
"656","18/02/18 13:00",1083,2,"NB_MID",1,"North",645,0,NA,14833,19,4,628,0,11,1,1
"657","18/02/18 13:00",1083,3,"NB_OS",1,"North",582,0,NA,15466,7,2,575,0,4,0,1
"658","18/02/18 13:00",1083,4,"SB_OS",2,"South",496,0,NA,16304,10,18,473,0,4,1,0
"659","18/02/18 13:00",1083,5,"SB_MID",2,"South",580,0,NA,15835,14,18,554,0,7,1,0
"660","18/02/18 13:00",1083,6,"SB_NS",2,"South",745,0,NA,14961,5,1,734,1,3,1,5
"661","18/02/18 14:00",1083,1,"NB_NS",1,"North",535,0,NA,14269,9,2,524,0,5,0,4
"662","18/02/18 14:00",1083,2,"NB_MID",1,"North",566,0,NA,14985,4,6,556,2,2,0,0
"663","18/02/18 14:00",1083,3,"NB_OS",1,"North",510,0,NA,15960,10,2,503,0,5,0,0
"664","18/02/18 14:00",1083,4,"SB_OS",2,"South",516,0,NA,16535,0,18,498,0,0,0,0
"665","18/02/18 14:00",1083,5,"SB_MID",2,"South",589,0,NA,15787,5,23,563,0,3,0,0
"666","18/02/18 14:00",1083,6,"SB_NS",2,"South",692,0,NA,14927,14,4,673,0,7,3,5
"667","18/02/18 15:00",1083,1,"NB_NS",1,"North",511,0,NA,13987,8,4,497,1,4,0,5
"668","18/02/18 15:00",1083,2,"NB_MID",1,"North",580,0,NA,14721,12,3,569,0,7,0,1
"669","18/02/18 15:00",1083,3,"NB_OS",1,"North",470,0,NA,15462,6,2,465,0,3,0,0
"670","18/02/18 15:00",1083,4,"SB_OS",2,"South",508,0,NA,16714,2,10,496,0,1,0,1
"671","18/02/18 15:00",1083,5,"SB_MID",2,"South",558,0,NA,16171,4,16,539,0,2,0,1
"672","18/02/18 15:00",1083,6,"SB_NS",2,"South",711,0,NA,14982,8,6,694,2,5,1,3
"673","18/02/18 16:00",1083,1,"NB_NS",1,"North",514,0,NA,14343,8,5,500,1,4,0,4
"674","18/02/18 16:00",1083,2,"NB_MID",1,"North",513,0,NA,15147,12,3,504,0,5,1,0
"675","18/02/18 16:00",1083,3,"NB_OS",1,"North",459,0,NA,15619,9,3,452,0,4,0,0
"676","18/02/18 16:00",1083,4,"SB_OS",2,"South",452,0,NA,16689,4,10,440,0,2,0,0
"677","18/02/18 16:00",1083,5,"SB_MID",2,"South",567,0,NA,15859,5,13,550,1,2,1,0
"678","18/02/18 16:00",1083,6,"SB_NS",2,"South",718,0,NA,15022,10,3,699,4,6,1,5
"679","18/02/18 17:00",1083,1,"NB_NS",1,"North",412,0,NA,14335,15,3,399,0,5,1,4
"680","18/02/18 17:00",1083,2,"NB_MID",1,"North",444,0,NA,14775,9,4,436,0,3,1,0
"681","18/02/18 17:00",1083,3,"NB_OS",1,"North",397,0,NA,15585,18,3,387,0,7,0,0
"682","18/02/18 17:00",1083,4,"SB_OS",2,"South",406,0,NA,16449,2,10,395,0,1,0,0
"683","18/02/18 17:00",1083,5,"SB_MID",2,"South",487,0,NA,15770,8,12,471,0,4,0,0
"684","18/02/18 17:00",1083,6,"SB_NS",2,"South",518,0,NA,15149,4,2,509,0,1,1,5
"685","18/02/18 18:00",1083,1,"NB_NS",1,"North",338,0,NA,14555,12,3,325,1,3,1,5
"686","18/02/18 18:00",1083,2,"NB_MID",1,"North",386,0,NA,15235,10,4,376,0,4,0,2
"687","18/02/18 18:00",1083,3,"NB_OS",1,"North",279,0,NA,15722,14,1,273,1,4,0,0
"688","18/02/18 18:00",1083,4,"SB_OS",2,"South",283,0,NA,16567,0,8,275,0,0,0,0
"689","18/02/18 18:00",1083,5,"SB_MID",2,"South",393,0,NA,16038,5,9,381,1,2,0,0
"690","18/02/18 18:00",1083,6,"SB_NS",2,"South",422,0,NA,15934,12,3,409,0,4,1,5
"691","18/02/18 19:00",1083,1,"NB_NS",1,"North",277,0,NA,14806,7,5,265,0,2,0,5
